subdivision,year,month,rainfall_mm
Naga Mani Mizo Tripura,1985,JUL,275.5
Naga Mani Mizo Tripura,1985,AUG,301.9
Naga Mani Mizo Tripura,1985,SEP,279.4
Naga Mani Mizo Tripura,1985,OCT,52.3
Naga Mani Mizo Tripura,1985,NOV,8.7
Naga Mani Mizo Tripura,1985,DEC,9.9
Naga Mani Mizo Tripura,1986,JAN,8.8
Naga Mani Mizo Tripura,1986,FEB,7.3
Naga Mani Mizo Tripura,1986,MAR,17.7
Naga Mani Mizo Tripura,1986,APR,263.4
Naga Mani Mizo Tripura,1986,MAY,153.0
Naga Mani Mizo Tripura,1986,JUN,325.5
Naga Mani Mizo Tripura,1986,JUL,376.9
Naga Mani Mizo Tripura,1986,AUG,364.6
Naga Mani Mizo Tripura,1986,SEP,355.8
Naga Mani Mizo Tripura,1986,OCT,311.7
Naga Mani Mizo Tripura,1986,NOV,131.2
Naga Mani Mizo Tripura,1986,DEC,26.3
Naga Mani Mizo Tripura,1987,JAN,7.7
Naga Mani Mizo Tripura,1987,FEB,13.1
Naga Mani Mizo Tripura,1987,MAR,68.9
Naga Mani Mizo Tripura,1987,APR,195.0
Naga Mani Mizo Tripura,1987,MAY,144.9
Naga Mani Mizo Tripura,1987,JUN,420.8
Naga Mani Mizo Tripura,1987,JUL,447.2
Naga Mani Mizo Tripura,1987,AUG,422.7
Naga Mani Mizo Tripura,1987,SEP,388.6
Naga Mani Mizo Tripura,1987,OCT,172.2
Naga Mani Mizo Tripura,1987,NOV,74.0
Naga Mani Mizo Tripura,1987,DEC,6.1
Naga Mani Mizo Tripura,1988,JAN,0.4
Naga Mani Mizo Tripura,1988,FEB,33.6
Naga Mani Mizo Tripura,1988,MAR,83.5
Naga Mani Mizo Tripura,1988,APR,141.9
Naga Mani Mizo Tripura,1988,MAY,470.2
Naga Mani Mizo Tripura,1988,JUN,466.4
Naga Mani Mizo Tripura,1988,JUL,540.0
Naga Mani Mizo Tripura,1988,AUG,407.4
Naga Mani Mizo Tripura,1988,SEP,298.6
Naga Mani Mizo Tripura,1988,OCT,298.6
Naga Mani Mizo Tripura,1988,NOV,75.3
Naga Mani Mizo Tripura,1988,DEC,4.3
Naga Mani Mizo Tripura,1989,JAN,0.7
Naga Mani Mizo Tripura,1989,FEB,27.1
Naga Mani Mizo Tripura,1989,MAR,17.2
Naga Mani Mizo Tripura,1989,APR,139.1
Naga Mani Mizo Tripura,1989,MAY,206.9
Naga Mani Mizo Tripura,1989,JUN,367.1
Naga Mani Mizo Tripura,1989,JUL,470.6
Naga Mani Mizo Tripura,1989,AUG,393.6
Naga Mani Mizo Tripura,1989,SEP,376.3
Naga Mani Mizo Tripura,1989,OCT,352.9
Naga Mani Mizo Tripura,1989,NOV,5.3
Naga Mani Mizo Tripura,1989,DEC,2.3
Naga Mani Mizo Tripura,1990,JAN,0.2
Naga Mani Mizo Tripura,1990,FEB,32.5
Naga Mani Mizo Tripura,1990,MAR,197.6
Naga Mani Mizo Tripura,1990,APR,274.9
Naga Mani Mizo Tripura,1990,MAY,314.6
Naga Mani Mizo Tripura,1990,JUN,380.0
Naga Mani Mizo Tripura,1990,JUL,387.9
Naga Mani Mizo Tripura,1990,AUG,344.7
Naga Mani Mizo Tripura,1990,SEP,339.4
Naga Mani Mizo Tripura,1990,OCT,168.2
Naga Mani Mizo Tripura,1990,NOV,99.3
Naga Mani Mizo Tripura,1990,DEC,42.9
Naga Mani Mizo Tripura,1991,JAN,27.5
Naga Mani Mizo Tripura,1991,FEB,41.9
Naga Mani Mizo Tripura,1991,MAR,64.1
Naga Mani Mizo Tripura,1991,APR,253.5
Naga Mani Mizo Tripura,1991,MAY,619.4
Naga Mani Mizo Tripura,1991,JUN,456.6
Naga Mani Mizo Tripura,1991,JUL,297.3
Naga Mani Mizo Tripura,1991,AUG,326.0
Naga Mani Mizo Tripura,1991,SEP,387.3
Naga Mani Mizo Tripura,1991,OCT,291.4
Naga Mani Mizo Tripura,1991,NOV,28.0
Naga Mani Mizo Tripura,1991,DEC,58.9
Naga Mani Mizo Tripura,1992,JAN,4.4
Naga Mani Mizo Tripura,1992,FEB,67.1
Naga Mani Mizo Tripura,1992,MAR,23.3
Naga Mani Mizo Tripura,1992,APR,95.7
Naga Mani Mizo Tripura,1992,MAY,250.2
Naga Mani Mizo Tripura,1992,JUN,343.8
Naga Mani Mizo Tripura,1992,JUL,439.1
Naga Mani Mizo Tripura,1992,AUG,397.2
Naga Mani Mizo Tripura,1992,SEP,323.6
Naga Mani Mizo Tripura,1992,OCT,243.2
Naga Mani Mizo Tripura,1992,NOV,25.4
Naga Mani Mizo Tripura,1992,DEC,8.5
Naga Mani Mizo Tripura,1993,JAN,11.1
Naga Mani Mizo Tripura,1993,FEB,139.3
Naga Mani Mizo Tripura,1993,MAR,92.8
Naga Mani Mizo Tripura,1993,APR,155.4
Naga Mani Mizo Tripura,1993,MAY,499.4
Naga Mani Mizo Tripura,1993,JUN,539.6
Naga Mani Mizo Tripura,1993,JUL,530.9
Naga Mani Mizo Tripura,1993,AUG,428.9
Naga Mani Mizo Tripura,1993,SEP,302.9
Naga Mani Mizo Tripura,1993,OCT,165.4
Naga Mani Mizo Tripura,1993,NOV,16.0
Naga Mani Mizo Tripura,1993,DEC,0.0
Naga Mani Mizo Tripura,1994,JAN,9.5
Naga Mani Mizo Tripura,1994,FEB,30.1
Naga Mani Mizo Tripura,1994,MAR,219.3
Naga Mani Mizo Tripura,1994,APR,134.7
Naga Mani Mizo Tripura,1994,MAY,130.7
Naga Mani Mizo Tripura,1994,JUN,256.2
Naga Mani Mizo Tripura,1994,JUL,305.7
Naga Mani Mizo Tripura,1994,AUG,335.7
Naga Mani Mizo Tripura,1994,SEP,161.6
Naga Mani Mizo Tripura,1994,OCT,102.0
Naga Mani Mizo Tripura,1994,NOV,27.0
Naga Mani Mizo Tripura,1994,DEC,0.0
Naga Mani Mizo Tripura,1995,JAN,5.4
Naga Mani Mizo Tripura,1995,FEB,36.5
Naga Mani Mizo Tripura,1995,MAR,52.0
Naga Mani Mizo Tripura,1995,APR,68.7
Naga Mani Mizo Tripura,1995,MAY,254.5
Naga Mani Mizo Tripura,1995,JUN,425.8
Naga Mani Mizo Tripura,1995,JUL,403.6
Naga Mani Mizo Tripura,1995,AUG,495.9
Naga Mani Mizo Tripura,1995,SEP,312.5
Naga Mani Mizo Tripura,1995,OCT,129.7
Naga Mani Mizo Tripura,1995,NOV,155.3
Naga Mani Mizo Tripura,1995,DEC,0.2
Naga Mani Mizo Tripura,1996,JAN,8.1
Naga Mani Mizo Tripura,1996,FEB,30.0
Naga Mani Mizo Tripura,1996,MAR,153.9
Naga Mani Mizo Tripura,1996,APR,97.3
Naga Mani Mizo Tripura,1996,MAY,284.2
Naga Mani Mizo Tripura,1996,JUN,314.0
Naga Mani Mizo Tripura,1996,JUL,395.1
Naga Mani Mizo Tripura,1996,AUG,363.5
Naga Mani Mizo Tripura,1996,SEP,341.3
Naga Mani Mizo Tripura,1996,OCT,179.7
Naga Mani Mizo Tripura,1996,NOV,18.8
Naga Mani Mizo Tripura,1996,DEC,8.7
Naga Mani Mizo Tripura,1997,JAN,11.3
Naga Mani Mizo Tripura,1997,FEB,23.7
Naga Mani Mizo Tripura,1997,MAR,134.4
Naga Mani Mizo Tripura,1997,APR,112.0
Naga Mani Mizo Tripura,1997,MAY,255.0
Naga Mani Mizo Tripura,1997,JUN,334.0
Naga Mani Mizo Tripura,1997,JUL,598.5
Naga Mani Mizo Tripura,1997,AUG,273.9
Naga Mani Mizo Tripura,1997,SEP,361.6
Naga Mani Mizo Tripura,1997,OCT,48.6
Naga Mani Mizo Tripura,1997,NOV,17.8
Naga Mani Mizo Tripura,1997,DEC,41.3
Naga Mani Mizo Tripura,1998,JAN,28.1
Naga Mani Mizo Tripura,1998,FEB,31.6
Naga Mani Mizo Tripura,1998,MAR,136.4
Naga Mani Mizo Tripura,1998,APR,164.6
Naga Mani Mizo Tripura,1998,MAY,352.2
Naga Mani Mizo Tripura,1998,JUN,297.6
Naga Mani Mizo Tripura,1998,JUL,480.6
Naga Mani Mizo Tripura,1998,AUG,367.3
Naga Mani Mizo Tripura,1998,SEP,222.3
Naga Mani Mizo Tripura,1998,OCT,97.9
Naga Mani Mizo Tripura,1998,NOV,46.5
Naga Mani Mizo Tripura,1998,DEC,0.3
Naga Mani Mizo Tripura,1999,JAN,2.2
Naga Mani Mizo Tripura,1999,FEB,0.0
Naga Mani Mizo Tripura,1999,MAR,33.5
Naga Mani Mizo Tripura,1999,APR,26.3
Naga Mani Mizo Tripura,1999,MAY,397.5
Naga Mani Mizo Tripura,1999,JUN,358.4
Naga Mani Mizo Tripura,1999,JUL,422.7
Naga Mani Mizo Tripura,1999,AUG,391.3
Naga Mani Mizo Tripura,1999,SEP,338.5
Naga Mani Mizo Tripura,1999,OCT,227.7
Naga Mani Mizo Tripura,1999,NOV,16.5
Naga Mani Mizo Tripura,1999,DEC,18.3
Naga Mani Mizo Tripura,2000,JAN,22.5
Naga Mani Mizo Tripura,2000,FEB,26.1
Naga Mani Mizo Tripura,2000,MAR,129.1
Naga Mani Mizo Tripura,2000,APR,214.2
Naga Mani Mizo Tripura,2000,MAY,403.6
Naga Mani Mizo Tripura,2000,JUN,325.4
Naga Mani Mizo Tripura,2000,JUL,269.2
Naga Mani Mizo Tripura,2000,AUG,465.0
Naga Mani Mizo Tripura,2000,SEP,298.3
Naga Mani Mizo Tripura,2000,OCT,185.2
Naga Mani Mizo Tripura,2000,NOV,24.2
Naga Mani Mizo Tripura,2000,DEC,1.1
Naga Mani Mizo Tripura,2001,JAN,1.5
Naga Mani Mizo Tripura,2001,FEB,46.9
Naga Mani Mizo Tripura,2001,MAR,38.8
Naga Mani Mizo Tripura,2001,APR,83.6
Naga Mani Mizo Tripura,2001,MAY,313.8
Naga Mani Mizo Tripura,2001,JUN,478.0
Naga Mani Mizo Tripura,2001,JUL,322.6
Naga Mani Mizo Tripura,2001,AUG,263.0
Naga Mani Mizo Tripura,2001,SEP,269.0
Naga Mani Mizo Tripura,2001,OCT,266.4
Naga Mani Mizo Tripura,2001,NOV,65.4
Naga Mani Mizo Tripura,2001,DEC,0.2
Naga Mani Mizo Tripura,2002,JAN,18.6
Naga Mani Mizo Tripura,2002,FEB,3.9
Naga Mani Mizo Tripura,2002,MAR,62.7
Naga Mani Mizo Tripura,2002,APR,143.8
Naga Mani Mizo Tripura,2002,MAY,438.7
Naga Mani Mizo Tripura,2002,JUN,351.6
Naga Mani Mizo Tripura,2002,JUL,462.2
Naga Mani Mizo Tripura,2002,AUG,358.4
Naga Mani Mizo Tripura,2002,SEP,225.7
Naga Mani Mizo Tripura,2002,OCT,98.9
Naga Mani Mizo Tripura,2002,NOV,71.9
Naga Mani Mizo Tripura,2002,DEC,6.0
Naga Mani Mizo Tripura,2003,JAN,3.8
Naga Mani Mizo Tripura,2003,FEB,11.5
Naga Mani Mizo Tripura,2003,MAR,78.0
Naga Mani Mizo Tripura,2003,APR,158.9
Naga Mani Mizo Tripura,2003,MAY,265.6
Naga Mani Mizo Tripura,2003,JUN,590.9
Naga Mani Mizo Tripura,2003,JUL,262.4
Naga Mani Mizo Tripura,2003,AUG,281.7
Naga Mani Mizo Tripura,2003,SEP,288.4
Naga Mani Mizo Tripura,2003,OCT,175.1
Naga Mani Mizo Tripura,2003,NOV,5.1
Naga Mani Mizo Tripura,2003,DEC,40.9
Naga Mani Mizo Tripura,2004,JAN,4.8
Naga Mani Mizo Tripura,2004,FEB,2.7
Naga Mani Mizo Tripura,2004,MAR,11.0
Naga Mani Mizo Tripura,2004,APR,341.5
Naga Mani Mizo Tripura,2004,MAY,211.0
Naga Mani Mizo Tripura,2004,JUN,449.2
Naga Mani Mizo Tripura,2004,JUL,558.6
Naga Mani Mizo Tripura,2004,AUG,284.3
Naga Mani Mizo Tripura,2004,SEP,351.0
Naga Mani Mizo Tripura,2004,OCT,132.7
Naga Mani Mizo Tripura,2004,NOV,6.4
Naga Mani Mizo Tripura,2004,DEC,0.5
Naga Mani Mizo Tripura,2005,JAN,6.4
Naga Mani Mizo Tripura,2005,FEB,15.0
Naga Mani Mizo Tripura,2005,MAR,118.6
Naga Mani Mizo Tripura,2005,APR,98.1
Naga Mani Mizo Tripura,2005,MAY,237.0
Naga Mani Mizo Tripura,2005,JUN,212.3
Naga Mani Mizo Tripura,2005,JUL,301.5
Naga Mani Mizo Tripura,2005,AUG,334.8
Naga Mani Mizo Tripura,2005,SEP,292.6
Naga Mani Mizo Tripura,2005,OCT,194.3
Naga Mani Mizo Tripura,2005,NOV,15.6
Naga Mani Mizo Tripura,2005,DEC,10.5
Naga Mani Mizo Tripura,2006,JAN,0.6
Naga Mani Mizo Tripura,2006,FEB,12.4
Naga Mani Mizo Tripura,2006,MAR,5.5
Naga Mani Mizo Tripura,2006,APR,111.1
Naga Mani Mizo Tripura,2006,MAY,382.2
Naga Mani Mizo Tripura,2006,JUN,445.6
Naga Mani Mizo Tripura,2006,JUL,335.0
Naga Mani Mizo Tripura,2006,AUG,241.6
Naga Mani Mizo Tripura,2006,SEP,231.1
Naga Mani Mizo Tripura,2006,OCT,90.4
Naga Mani Mizo Tripura,2006,NOV,13.0
Naga Mani Mizo Tripura,2006,DEC,3.7
Naga Mani Mizo Tripura,2007,JAN,7.9
Naga Mani Mizo Tripura,2007,FEB,54.7
Naga Mani Mizo Tripura,2007,MAR,28.7
Naga Mani Mizo Tripura,2007,APR,220.4
Naga Mani Mizo Tripura,2007,MAY,276.7
Naga Mani Mizo Tripura,2007,JUN,446.3
Naga Mani Mizo Tripura,2007,JUL,430.0
Naga Mani Mizo Tripura,2007,AUG,373.8
Naga Mani Mizo Tripura,2007,SEP,426.6
Naga Mani Mizo Tripura,2007,OCT,180.5
Naga Mani Mizo Tripura,2007,NOV,82.6
Naga Mani Mizo Tripura,2007,DEC,10.1
Naga Mani Mizo Tripura,2008,JAN,30.7
Naga Mani Mizo Tripura,2008,FEB,13.8
Naga Mani Mizo Tripura,2008,MAR,49.6
Naga Mani Mizo Tripura,2008,APR,54.9
Naga Mani Mizo Tripura,2008,MAY,200.8
Naga Mani Mizo Tripura,2008,JUN,327.4
Naga Mani Mizo Tripura,2008,JUL,333.3
Naga Mani Mizo Tripura,2008,AUG,358.6
Naga Mani Mizo Tripura,2008,SEP,223.7
Naga Mani Mizo Tripura,2008,OCT,150.2
Naga Mani Mizo Tripura,2008,NOV,4.7
Naga Mani Mizo Tripura,2008,DEC,1.2
Naga Mani Mizo Tripura,2009,JAN,0.0
Naga Mani Mizo Tripura,2009,FEB,3.2
Naga Mani Mizo Tripura,2009,MAR,27.5
Naga Mani Mizo Tripura,2009,APR,93.1
Naga Mani Mizo Tripura,2009,MAY,209.5
Naga Mani Mizo Tripura,2009,JUN,271.9
Naga Mani Mizo Tripura,2009,JUL,295.8
Naga Mani Mizo Tripura,2009,AUG,380.9
Naga Mani Mizo Tripura,2009,SEP,271.3
Naga Mani Mizo Tripura,2009,OCT,158.2
Naga Mani Mizo Tripura,2009,NOV,26.1
Naga Mani Mizo Tripura,2009,DEC,0.2
Naga Mani Mizo Tripura,2010,JAN,1.0
Naga Mani Mizo Tripura,2010,FEB,7.9
Naga Mani Mizo Tripura,2010,MAR,85.8
Naga Mani Mizo Tripura,2010,APR,161.5
Naga Mani Mizo Tripura,2010,MAY,294.0
Naga Mani Mizo Tripura,2010,JUN,411.6
Naga Mani Mizo Tripura,2010,JUL,367.5
Naga Mani Mizo Tripura,2010,AUG,393.2
Naga Mani Mizo Tripura,2010,SEP,309.8
Naga Mani Mizo Tripura,2010,OCT,220.2
Naga Mani Mizo Tripura,2010,NOV,9.2
Naga Mani Mizo Tripura,2010,DEC,33.5
Naga Mani Mizo Tripura,2011,JAN,12.6
Naga Mani Mizo Tripura,2011,FEB,3.6
Naga Mani Mizo Tripura,2011,MAR,51.4
Naga Mani Mizo Tripura,2011,APR,81.1
Naga Mani Mizo Tripura,2011,MAY,334.9
Naga Mani Mizo Tripura,2011,JUN,374.2
Naga Mani Mizo Tripura,2011,JUL,313.3
Naga Mani Mizo Tripura,2011,AUG,367.6
Naga Mani Mizo Tripura,2011,SEP,258.3
Naga Mani Mizo Tripura,2011,OCT,92.6
Naga Mani Mizo Tripura,2011,NOV,2.4
Naga Mani Mizo Tripura,2011,DEC,0.2
Naga Mani Mizo Tripura,2012,JAN,24.5
Naga Mani Mizo Tripura,2012,FEB,10.2
Naga Mani Mizo Tripura,2012,MAR,20.3
Naga Mani Mizo Tripura,2012,APR,243.5
Naga Mani Mizo Tripura,2012,MAY,163.5
Naga Mani Mizo Tripura,2012,JUN,396.2
Naga Mani Mizo Tripura,2012,JUL,280.1
Naga Mani Mizo Tripura,2012,AUG,342.7
Naga Mani Mizo Tripura,2012,SEP,248.7
Naga Mani Mizo Tripura,2012,OCT,160.9
Naga Mani Mizo Tripura,2012,NOV,32.0
Naga Mani Mizo Tripura,2012,DEC,0.4
Naga Mani Mizo Tripura,2013,JAN,0.2
Naga Mani Mizo Tripura,2013,FEB,5.7
Naga Mani Mizo Tripura,2013,MAR,19.7
Naga Mani Mizo Tripura,2013,APR,60.3
Naga Mani Mizo Tripura,2013,MAY,348.9
Naga Mani Mizo Tripura,2013,JUN,206.6
Naga Mani Mizo Tripura,2013,JUL,255.9
Naga Mani Mizo Tripura,2013,AUG,291.3
Naga Mani Mizo Tripura,2013,SEP,241.4
Naga Mani Mizo Tripura,2013,OCT,125.6
Naga Mani Mizo Tripura,2013,NOV,0.3
Naga Mani Mizo Tripura,2013,DEC,1.2
Naga Mani Mizo Tripura,2014,JAN,1.2
Naga Mani Mizo Tripura,2014,FEB,21.0
Naga Mani Mizo Tripura,2014,MAR,25.4
Naga Mani Mizo Tripura,2014,APR,49.6
Naga Mani Mizo Tripura,2014,MAY,192.5
Naga Mani Mizo Tripura,2014,JUN,268.3
Naga Mani Mizo Tripura,2014,JUL,295.7
Naga Mani Mizo Tripura,2014,AUG,372.3
Naga Mani Mizo Tripura,2014,SEP,300.9
Naga Mani Mizo Tripura,2014,OCT,69.6
Naga Mani Mizo Tripura,2014,NOV,3.3
Naga Mani Mizo Tripura,2014,DEC,0.1
Naga Mani Mizo Tripura,2015,JAN,14.4
Naga Mani Mizo Tripura,2015,FEB,14.2
Naga Mani Mizo Tripura,2015,MAR,21.6
Naga Mani Mizo Tripura,2015,APR,253.5
Naga Mani Mizo Tripura,2015,MAY,198.3
Naga Mani Mizo Tripura,2015,JUN,283.9
Naga Mani Mizo Tripura,2015,JUL,413.6
Naga Mani Mizo Tripura,2015,AUG,334.2
Naga Mani Mizo Tripura,2015,SEP,255.9
Naga Mani Mizo Tripura,2015,OCT,118.7
Naga Mani Mizo Tripura,2015,NOV,3.9
Naga Mani Mizo Tripura,2015,DEC,10.0
Naga Mani Mizo Tripura,2016,JAN,8.5
Naga Mani Mizo Tripura,2016,FEB,33.5
Naga Mani Mizo Tripura,2016,MAR,57.6
Naga Mani Mizo Tripura,2016,APR,135.4
Naga Mani Mizo Tripura,2016,MAY,285.7
Naga Mani Mizo Tripura,2016,JUN,287.8
Naga Mani Mizo Tripura,2016,JUL,326.2
Naga Mani Mizo Tripura,2016,AUG,319.0
Naga Mani Mizo Tripura,2016,SEP,296.0
Naga Mani Mizo Tripura,2016,OCT,114.7
Naga Mani Mizo Tripura,2016,NOV,90.3
Naga Mani Mizo Tripura,2016,DEC,1.7
Naga Mani Mizo Tripura,2017,JAN,0.8
Naga Mani Mizo Tripura,2017,FEB,11.9
Naga Mani Mizo Tripura,2017,MAR,125.3
Naga Mani Mizo Tripura,2017,APR,277.6
Naga Mani Mizo Tripura,2017,MAY,196.7
Naga Mani Mizo Tripura,2017,JUN,502.7
Naga Mani Mizo Tripura,2017,JUL,431.5
Naga Mani Mizo Tripura,2017,AUG,543.3
Naga Mani Mizo Tripura,2017,SEP,352.2
Naga Mani Mizo Tripura,2017,OCT,287.6
Naga Mani Mizo Tripura,2017,NOV,7.6
Naga Mani Mizo Tripura,2017,DEC,68.1
North Interior Karnataka,1901,JAN,3.5
North Interior Karnataka,1901,FEB,18.8
North Interior Karnataka,1901,MAR,7.1
North Interior Karnataka,1901,APR,67.2
North Interior Karnataka,1901,MAY,65.5
North Interior Karnataka,1901,JUN,120.5
North Interior Karnataka,1901,JUL,151.9
North Interior Karnataka,1901,AUG,115.1
North Interior Karnataka,1901,SEP,128.8
North Interior Karnataka,1901,OCT,80.0
North Interior Karnataka,1901,NOV,13.6
North Interior Karnataka,1901,DEC,0.9
North Interior Karnataka,1902,JAN,0.0
North Interior Karnataka,1902,FEB,0.0
North Interior Karnataka,1902,MAR,0.3
North Interior Karnataka,1902,APR,22.5
North Interior Karnataka,1902,MAY,34.4
North Interior Karnataka,1902,JUN,111.3
North Interior Karnataka,1902,JUL,83.2
North Interior Karnataka,1902,AUG,78.1
North Interior Karnataka,1902,SEP,146.7
North Interior Karnataka,1902,OCT,118.8
North Interior Karnataka,1902,NOV,35.7
North Interior Karnataka,1902,DEC,85.1
North Interior Karnataka,1903,JAN,3.5
North Interior Karnataka,1903,FEB,0.0
North Interior Karnataka,1903,MAR,0.1
North Interior Karnataka,1903,APR,6.9
North Interior Karnataka,1903,MAY,53.4
North Interior Karnataka,1903,JUN,102.8
North Interior Karnataka,1903,JUL,209.4
North Interior Karnataka,1903,AUG,146.4
North Interior Karnataka,1903,SEP,189.3
North Interior Karnataka,1903,OCT,166.4
North Interior Karnataka,1903,NOV,34.3
North Interior Karnataka,1903,DEC,16.0
North Interior Karnataka,1904,JAN,0.2
North Interior Karnataka,1904,FEB,0.3
North Interior Karnataka,1904,MAR,8.5
North Interior Karnataka,1904,APR,11.0
North Interior Karnataka,1904,MAY,46.3
North Interior Karnataka,1904,JUN,120.6
North Interior Karnataka,1904,JUL,91.6
North Interior Karnataka,1904,AUG,48.5
North Interior Karnataka,1904,SEP,165.1
North Interior Karnataka,1904,OCT,86.5
North Interior Karnataka,1904,NOV,0.0
North Interior Karnataka,1904,DEC,0.0
North Interior Karnataka,1905,JAN,0.0
North Interior Karnataka,1905,FEB,6.0
North Interior Karnataka,1905,MAR,2.6
North Interior Karnataka,1905,APR,16.0
North Interior Karnataka,1905,MAY,51.2
North Interior Karnataka,1905,JUN,99.6
North Interior Karnataka,1905,JUL,60.1
North Interior Karnataka,1905,AUG,139.2
North Interior Karnataka,1905,SEP,42.2
North Interior Karnataka,1905,OCT,85.0
North Interior Karnataka,1905,NOV,4.4
North Interior Karnataka,1905,DEC,0.0
North Interior Karnataka,1906,JAN,21.3
North Interior Karnataka,1906,FEB,0.0
North Interior Karnataka,1906,MAR,0.2
North Interior Karnataka,1906,APR,2.6
North Interior Karnataka,1906,MAY,30.0
North Interior Karnataka,1906,JUN,142.0
North Interior Karnataka,1906,JUL,120.3
North Interior Karnataka,1906,AUG,182.1
North Interior Karnataka,1906,SEP,116.0
North Interior Karnataka,1906,OCT,86.2
North Interior Karnataka,1906,NOV,24.3
North Interior Karnataka,1906,DEC,58.9
North Interior Karnataka,1907,JAN,1.1
North Interior Karnataka,1907,FEB,0.0
North Interior Karnataka,1907,MAR,12.1
North Interior Karnataka,1907,APR,96.9
North Interior Karnataka,1907,MAY,5.6
North Interior Karnataka,1907,JUN,90.6
North Interior Karnataka,1907,JUL,155.1
North Interior Karnataka,1907,AUG,185.2
North Interior Karnataka,1907,SEP,165.8
North Interior Karnataka,1907,OCT,10.3
North Interior Karnataka,1907,NOV,17.9
North Interior Karnataka,1907,DEC,6.1
North Interior Karnataka,1908,JAN,1.3
North Interior Karnataka,1908,FEB,0.3
North Interior Karnataka,1908,MAR,2.4
North Interior Karnataka,1908,APR,16.0
North Interior Karnataka,1908,MAY,20.7
North Interior Karnataka,1908,JUN,62.6
North Interior Karnataka,1908,JUL,154.9
North Interior Karnataka,1908,AUG,86.1
North Interior Karnataka,1908,SEP,232.7
North Interior Karnataka,1908,OCT,16.9
North Interior Karnataka,1908,NOV,1.1
North Interior Karnataka,1908,DEC,0.1
North Interior Karnataka,1909,JAN,2.4
North Interior Karnataka,1909,FEB,0.1
North Interior Karnataka,1909,MAR,10.1
North Interior Karnataka,1909,APR,11.8
North Interior Karnataka,1909,MAY,55.3
North Interior Karnataka,1909,JUN,110.3
North Interior Karnataka,1909,JUL,140.4
North Interior Karnataka,1909,AUG,175.6
North Interior Karnataka,1909,SEP,106.2
North Interior Karnataka,1909,OCT,50.0
North Interior Karnataka,1909,NOV,12.0
North Interior Karnataka,1909,DEC,1.6
North Interior Karnataka,1910,JAN,0.0
North Interior Karnataka,1910,FEB,0.0
North Interior Karnataka,1910,MAR,4.5
North Interior Karnataka,1910,APR,2.5
North Interior Karnataka,1910,MAY,28.2
North Interior Karnataka,1910,JUN,78.2
North Interior Karnataka,1910,JUL,127.9
North Interior Karnataka,1910,AUG,195.5
North Interior Karnataka,1910,SEP,186.3
North Interior Karnataka,1910,OCT,104.1
North Interior Karnataka,1910,NOV,32.3
North Interior Karnataka,1910,DEC,0.0
North Interior Karnataka,1911,JAN,0.0
North Interior Karnataka,1911,FEB,0.0
North Interior Karnataka,1911,MAR,5.1
North Interior Karnataka,1911,APR,3.1
North Interior Karnataka,1911,MAY,43.2
North Interior Karnataka,1911,JUN,87.6
North Interior Karnataka,1911,JUL,151.5
North Interior Karnataka,1911,AUG,71.6
North Interior Karnataka,1911,SEP,67.4
North Interior Karnataka,1911,OCT,61.4
North Interior Karnataka,1911,NOV,8.8
North Interior Karnataka,1911,DEC,10.3
North Interior Karnataka,1912,JAN,0.0
North Interior Karnataka,1912,FEB,12.5
North Interior Karnataka,1912,MAR,0.0
North Interior Karnataka,1912,APR,42.6
North Interior Karnataka,1912,MAY,38.2
North Interior Karnataka,1912,JUN,43.7
North Interior Karnataka,1912,JUL,226.2
North Interior Karnataka,1912,AUG,158.0
North Interior Karnataka,1912,SEP,104.4
North Interior Karnataka,1912,OCT,104.9
North Interior Karnataka,1912,NOV,28.3
North Interior Karnataka,1912,DEC,0.0
North Interior Karnataka,1913,JAN,0.0
North Interior Karnataka,1913,FEB,0.9
North Interior Karnataka,1913,MAR,0.0
North Interior Karnataka,1913,APR,16.3
North Interior Karnataka,1913,MAY,76.7
North Interior Karnataka,1913,JUN,104.0
North Interior Karnataka,1913,JUL,150.9
North Interior Karnataka,1913,AUG,45.0
North Interior Karnataka,1913,SEP,89.3
North Interior Karnataka,1913,OCT,85.4
North Interior Karnataka,1913,NOV,2.5
North Interior Karnataka,1913,DEC,1.3
North Interior Karnataka,1914,JAN,0.0
North Interior Karnataka,1914,FEB,0.0
North Interior Karnataka,1914,MAR,0.6
North Interior Karnataka,1914,APR,19.5
North Interior Karnataka,1914,MAY,34.2
North Interior Karnataka,1914,JUN,74.4
North Interior Karnataka,1914,JUL,220.9
North Interior Karnataka,1914,AUG,237.1
North Interior Karnataka,1914,SEP,152.1
North Interior Karnataka,1914,OCT,24.9
North Interior Karnataka,1914,NOV,43.0
North Interior Karnataka,1914,DEC,18.2
North Interior Karnataka,1915,JAN,26.5
North Interior Karnataka,1915,FEB,2.4
North Interior Karnataka,1915,MAR,25.6
North Interior Karnataka,1915,APR,32.4
North Interior Karnataka,1915,MAY,40.3
North Interior Karnataka,1915,JUN,107.2
North Interior Karnataka,1915,JUL,150.1
North Interior Karnataka,1915,AUG,57.8
North Interior Karnataka,1915,SEP,173.6
North Interior Karnataka,1915,OCT,89.3
North Interior Karnataka,1915,NOV,42.6
North Interior Karnataka,1915,DEC,5.5
North Interior Karnataka,1916,JAN,0.0
North Interior Karnataka,1916,FEB,1.2
North Interior Karnataka,1916,MAR,0.2
North Interior Karnataka,1916,APR,22.7
North Interior Karnataka,1916,MAY,60.1
