subdivision,year,month,date,rainfall_mm,rainfall_zscore,rainfall_condition,is_dry,dry_episode_length,persistent_drought_signal,environmental_risk_score,environmental_risk_level
Lakshadweep,1979,JUL,1979-07-01,451.3,1.466979784758178,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1979,AUG,1979-08-01,127.3,-0.7738061573053262,BELOW_NORMAL,0,0,0,19.345153932633156,LOW
Lakshadweep,1979,SEP,1979-09-01,221.1,0.6137129625433989,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1979,OCT,1979-10-01,173.6,0.0989750703197771,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1979,NOV,1979-11-01,378.1,3.311119949870408,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1979,DEC,1979-12-01,42.2,-0.3188366478510607,BELOW_NORMAL,0,0,0,7.970916196276518,LOW
Lakshadweep,1980,JAN,1980-01-01,7.5,-0.5331368632126251,BELOW_NORMAL,0,0,0,13.328421580315627,LOW
Lakshadweep,1980,FEB,1980-02-01,10.5,-0.210342535635759,BELOW_NORMAL,0,0,0,5.258563390893975,LOW
Lakshadweep,1980,MAR,1980-03-01,13.1,-0.0841960362060448,BELOW_NORMAL,0,0,0,2.10490090515112,LOW
Lakshadweep,1980,APR,1980-04-01,19.7,-0.4874393272883061,BELOW_NORMAL,0,0,0,12.185983182207652,LOW
Lakshadweep,1980,MAY,1980-05-01,123.5,-0.3634589825989209,BELOW_NORMAL,0,0,0,9.086474564973022,LOW
Lakshadweep,1980,JUN,1980-06-01,233.6,-0.929742958981653,BELOW_NORMAL,0,0,0,23.243573974541327,MODERATE
Lakshadweep,1980,JUL,1980-07-01,185.0,-0.8231327378069088,BELOW_NORMAL,0,0,0,20.57831844517272,MODERATE
Lakshadweep,1980,AUG,1980-08-01,217.6,0.1039102599204448,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1980,SEP,1980-09-01,67.0,-1.0102184638267944,DRY,1,1,0,30.25546159566986,MODERATE
Lakshadweep,1980,OCT,1980-10-01,122.1,-0.5309991413459166,BELOW_NORMAL,0,0,0,13.274978533647916,LOW
Lakshadweep,1980,NOV,1980-11-01,98.5,-0.3242599020615468,BELOW_NORMAL,0,0,0,8.10649755153867,LOW
Lakshadweep,1980,DEC,1980-12-01,113.6,0.8413712632953547,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1981,JAN,1981-01-01,1.8,-0.6834133277576144,BELOW_NORMAL,0,0,0,17.08533319394036,LOW
Lakshadweep,1981,FEB,1981-02-01,20.4,0.1922717495379323,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1981,MAR,1981-03-01,0.6,-0.636332951040899,BELOW_NORMAL,0,0,0,15.908323776022476,LOW
Lakshadweep,1981,APR,1981-04-01,22.3,-0.4361499607476927,BELOW_NORMAL,0,0,0,10.903749018692316,LOW
Lakshadweep,1981,MAY,1981-05-01,208.6,0.420075298940826,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1981,JUN,1981-06-01,421.5,0.8962251921119105,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1981,JUL,1981-07-01,168.9,-0.9615886582473816,BELOW_NORMAL,0,0,0,24.03971645618454,MODERATE
Lakshadweep,1981,AUG,1981-08-01,213.3,0.0621142400525511,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1981,SEP,1981-09-01,281.4,1.2491643902534744,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1981,OCT,1981-10-01,167.4,0.0231335147406064,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1981,NOV,1981-11-01,76.6,-0.6090053196484919,BELOW_NORMAL,0,0,0,15.225132991212298,LOW
Lakshadweep,1981,DEC,1981-12-01,34.6,-0.4423321678050209,BELOW_NORMAL,0,0,0,11.058304195125523,LOW
Lakshadweep,1982,JAN,1982-01-01,1.6,-0.6886861861627017,BELOW_NORMAL,0,0,0,17.217154654067542,LOW
Lakshadweep,1982,FEB,1982-02-01,0.4,-0.6210904427321513,BELOW_NORMAL,0,0,0,15.527261068303783,LOW
Lakshadweep,1982,MAR,1982-03-01,0.6,-0.636332951040899,BELOW_NORMAL,0,0,0,15.908323776022476,LOW
Lakshadweep,1982,APR,1982-04-01,0.4,-0.8681642404551673,BELOW_NORMAL,0,0,0,21.70410601137918,MODERATE
Lakshadweep,1982,MAY,1982-05-01,106.8,-0.5172195290350404,BELOW_NORMAL,0,0,0,12.93048822587601,LOW
Lakshadweep,1982,JUN,1982-06-01,321.6,-0.0745795885919051,BELOW_NORMAL,0,0,0,1.8644897147976274,LOW
Lakshadweep,1982,JUL,1982-07-01,254.5,-0.2254503483278493,BELOW_NORMAL,0,0,0,5.636258708196232,LOW
Lakshadweep,1982,AUG,1982-08-01,326.1,1.158530761238232,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1982,SEP,1982-09-01,121.3,-0.4379960338988158,BELOW_NORMAL,0,0,0,10.949900847470396,LOW
Lakshadweep,1982,OCT,1982-10-01,70.7,-1.159750102115172,DRY,1,1,0,33.9937525528793,MODERATE
Lakshadweep,1982,NOV,1982-11-01,178.6,0.7172062143181009,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1982,DEC,1982-12-01,9.4,-0.8518173129155205,BELOW_NORMAL,0,0,0,21.295432822888014,MODERATE
Lakshadweep,1983,JAN,1983-01-01,1.4,-0.6939590445677891,BELOW_NORMAL,0,0,0,17.348976114194727,LOW
Lakshadweep,1983,FEB,1983-02-01,0.0,-0.637357686577553,BELOW_NORMAL,0,0,0,15.933942164438825,LOW
Lakshadweep,1983,MAR,1983-03-01,0.0,-0.662835522952972,BELOW_NORMAL,0,0,0,16.5708880738243,LOW
Lakshadweep,1983,APR,1983-04-01,0.2,-0.8721095763429068,BELOW_NORMAL,0,0,0,21.80273940857267,MODERATE
Lakshadweep,1983,MAY,1983-05-01,113.5,-0.4555311660936033,BELOW_NORMAL,0,0,0,11.388279152340083,LOW
Lakshadweep,1983,JUN,1983-06-01,215.0,-1.1104933986322134,DRY,1,1,0,32.76233496580534,MODERATE
Lakshadweep,1983,JUL,1983-07-01,277.0,-0.0319560495756359,BELOW_NORMAL,0,0,0,0.7989012393908975,LOW
Lakshadweep,1983,AUG,1983-08-01,375.0,1.633838987177769,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1983,SEP,1983-09-01,219.8,0.6000133463572781,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1983,OCT,1983-10-01,77.6,-1.0753457902609336,DRY,1,1,0,31.88364475652334,MODERATE
Lakshadweep,1983,NOV,1983-11-01,71.2,-0.6792165185055467,BELOW_NORMAL,0,0,0,16.980412962638667,LOW
Lakshadweep,1983,DEC,1983-12-01,52.5,-0.1514677194924041,BELOW_NORMAL,0,0,0,3.786692987310102,LOW
Lakshadweep,1984,JAN,1984-01-01,71.1,1.14363210960515,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1984,FEB,1984-02-01,114.9,4.035408108014078,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1984,MAR,1984-03-01,96.7,3.60849565020946,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1984,APR,1984-04-01,65.1,0.4081519192285588,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1984,MAY,1984-05-01,46.7,-1.0705733518380816,DRY,1,1,0,31.764333795952037,MODERATE
Lakshadweep,1984,JUN,1984-06-01,318.9,-0.1008175556379546,BELOW_NORMAL,0,0,0,2.520438890948865,LOW
Lakshadweep,1984,JUL,1984-07-01,271.5,-0.079254655937288,BELOW_NORMAL,0,0,0,1.9813663984322,LOW
Lakshadweep,1984,AUG,1984-08-01,124.9,-0.7971341683943832,BELOW_NORMAL,0,0,0,19.92835420985958,LOW
Lakshadweep,1984,SEP,1984-09-01,83.1,-0.840553986444834,BELOW_NORMAL,0,0,0,21.01384966112085,MODERATE
Lakshadweep,1984,OCT,1984-10-01,218.3,0.6457682210276708,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1984,NOV,1984-11-01,155.4,0.4155581007100133,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1984,DEC,1984-12-01,25.0,-0.598326508799497,BELOW_NORMAL,0,0,0,14.958162719987426,LOW
Lakshadweep,1985,JAN,1985-01-01,6.4,-0.5621375844406055,BELOW_NORMAL,0,0,0,14.053439611015136,LOW
Lakshadweep,1985,FEB,1985-02-01,0.0,-0.637357686577553,BELOW_NORMAL,0,0,0,15.933942164438825,LOW
Lakshadweep,1985,MAR,1985-03-01,27.4,0.5474485943650282,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1985,APR,1985-04-01,11.1,-0.6570887704611044,BELOW_NORMAL,0,0,0,16.427219261527608,LOW
Lakshadweep,1985,MAY,1985-05-01,182.9,0.1834497873594925,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1985,JUN,1985-06-01,326.1,-0.0308496435151566,BELOW_NORMAL,0,0,0,0.771241087878915,LOW
Lakshadweep,1985,JUL,1985-07-01,152.1,-1.106064401315701,DRY,1,1,0,32.65161003289253,MODERATE
Lakshadweep,1985,AUG,1985-08-01,203.0,-0.0380018075379854,BELOW_NORMAL,0,0,0,0.9500451884496349,LOW
Lakshadweep,1985,SEP,1985-09-01,206.4,0.4588019179772611,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1985,OCT,1985-10-01,42.0,-1.510823109392947,SEVERE_DRY,1,1,0,42.770577734823675,ELEVATED
Lakshadweep,1985,NOV,1985-11-01,62.3,-0.7949349758810632,BELOW_NORMAL,0,0,0,19.87337439702658,LOW
Lakshadweep,1985,DEC,1985-12-01,83.7,0.355513888739643,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1986,JAN,1986-01-01,12.4,-0.4039518322879852,BELOW_NORMAL,0,0,0,10.09879580719963,LOW
Lakshadweep,1986,FEB,1986-02-01,3.0,-0.5153533577370404,BELOW_NORMAL,0,0,0,12.88383394342601,LOW
Lakshadweep,1986,MAR,1986-03-01,25.3,0.4546895926727728,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1986,APR,1986-04-01,6.5,-0.7478314958791127,BELOW_NORMAL,0,0,0,18.695787396977817,LOW
Lakshadweep,1986,MAY,1986-05-01,102.1,-0.5604934552775412,BELOW_NORMAL,0,0,0,14.012336381938532,LOW
Lakshadweep,1986,JUN,1986-06-01,399.2,0.6795190198426903,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1986,JUL,1986-07-01,193.3,-0.7517548409338699,BELOW_NORMAL,0,0,0,18.793871023346746,LOW
Lakshadweep,1986,AUG,1986-08-01,218.3,0.1107142631547532,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1986,SEP,1986-09-01,179.9,0.1795405111063324,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1986,OCT,1986-10-01,128.6,-0.4514878330774309,BELOW_NORMAL,0,0,0,11.287195826935772,LOW
Lakshadweep,1986,NOV,1986-11-01,147.8,0.3167423393556398,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1986,DEC,1986-12-01,49.5,-0.2002159510531779,BELOW_NORMAL,0,0,0,5.005398776329447,LOW
Lakshadweep,1987,JAN,1987-01-01,1.9,-0.6807768985550708,BELOW_NORMAL,0,0,0,17.019422463876772,LOW
Lakshadweep,1987,FEB,1987-02-01,1.5,-0.5763555221572967,BELOW_NORMAL,0,0,0,14.408888053932417,LOW
Lakshadweep,1987,MAR,1987-03-01,0.0,-0.662835522952972,BELOW_NORMAL,0,0,0,16.5708880738243,LOW
Lakshadweep,1987,APR,1987-04-01,16.5,-0.5505647014921381,BELOW_NORMAL,0,0,0,13.764117537303452,LOW
Lakshadweep,1987,MAY,1987-05-01,72.9,-0.8293442310820136,BELOW_NORMAL,0,0,0,20.73360577705034,MODERATE
Lakshadweep,1987,JUN,1987-06-01,389.3,0.5833131406738439,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1987,JUL,1987-07-01,29.4,-2.161253310511105,EXTREME_DRY,1,1,0,55.0,ELEVATED
Lakshadweep,1987,AUG,1987-08-01,284.7,0.7561225699519978,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1987,SEP,1987-09-01,183.4,0.216424093145889,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1987,OCT,1987-10-01,133.0,-0.3976647936341483,BELOW_NORMAL,0,0,0,9.941619840853708,LOW
Lakshadweep,1987,NOV,1987-11-01,47.7,-0.9847652542723596,BELOW_NORMAL,0,0,0,24.61913135680899,MODERATE
Lakshadweep,1987,DEC,1987-12-01,128.3,1.0802375979431464,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1988,JAN,1988-01-01,0.8,-0.7097776197830511,BELOW_NORMAL,0,0,0,17.744440494576278,LOW
Lakshadweep,1988,FEB,1988-02-01,7.0,-0.3526809192830237,BELOW_NORMAL,0,0,0,8.817022982075592,LOW
Lakshadweep,1988,MAR,1988-03-01,0.9,-0.6230816650848625,BELOW_NORMAL,0,0,0,15.577041627121563,LOW
Lakshadweep,1988,APR,1988-04-01,54.0,0.189185777459017,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1988,MAY,1988-05-01,142.8,-0.1857596684541838,BELOW_NORMAL,0,0,0,4.6439917113545945,LOW
Lakshadweep,1988,JUN,1988-06-01,352.5,0.2256993676017674,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1988,JUL,1988-07-01,293.6,0.1107997441704417,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1988,AUG,1988-08-01,240.9,0.330386367576707,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1988,SEP,1988-09-01,240.9,0.8223686552243195,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1988,OCT,1988-10-01,28.9,-1.6710689768263565,SEVERE_DRY,1,1,0,46.77672442065891,ELEVATED
Lakshadweep,1988,NOV,1988-11-01,82.7,-0.5296926690877445,BELOW_NORMAL,0,0,0,13.242316727193613,LOW
Lakshadweep,1988,DEC,1988-12-01,5.8,-0.910315190788449,BELOW_NORMAL,0,0,0,22.757879769711227,MODERATE
Lakshadweep,1989,JAN,1989-01-01,20.6,-0.1877646376794041,BELOW_NORMAL,0,0,0,4.694115941985102,LOW
Lakshadweep,1989,FEB,1989-02-01,0.0,-0.637357686577553,BELOW_NORMAL,0,0,0,15.933942164438825,LOW
Lakshadweep,1989,MAR,1989-03-01,4.4,-0.4684833289311033,BELOW_NORMAL,0,0,0,11.712083223277583,LOW
Lakshadweep,1989,APR,1989-04-01,93.0,0.9585262755682185,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1989,MAY,1989-05-01,106.7,-0.5181402508699873,BELOW_NORMAL,0,0,0,12.953506271749681,LOW
Lakshadweep,1989,JUN,1989-06-01,473.5,1.4015490018876706,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1989,JUL,1989-07-01,387.5,0.9183159509630126,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1989,AUG,1989-08-01,167.3,-0.3850059724877088,BELOW_NORMAL,0,0,0,9.62514931219272,LOW
Lakshadweep,1989,SEP,1989-09-01,216.3,0.5631297643177214,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1989,OCT,1989-10-01,172.4,0.0842960595625184,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1989,NOV,1989-11-01,69.2,-0.7052206662303818,BELOW_NORMAL,0,0,0,17.630516655759546,LOW
Lakshadweep,1989,DEC,1989-12-01,3.5,-0.9476888349850422,BELOW_NORMAL,0,0,0,23.692220874626056,MODERATE
Lakshadweep,1990,JAN,1990-01-01,38.9,0.2947019063860878,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1990,FEB,1990-02-01,0.3,-0.6251572536935017,BELOW_NORMAL,0,0,0,15.628931342337543,LOW
Lakshadweep,1990,MAR,1990-03-01,21.4,0.2824228752442982,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1990,APR,1990-04-01,0.0,-0.8760549122306462,BELOW_NORMAL,0,0,0,21.901372805766155,MODERATE
Lakshadweep,1990,MAY,1990-05-01,191.1,0.2589489778251319,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1990,JUN,1990-06-01,181.6,-1.435066768757413,DRY,1,1,0,40.87666921893533,ELEVATED
Lakshadweep,1990,JUL,1990-07-01,334.0,0.4582295072633049,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1990,AUG,1990-08-01,123.5,-0.8107421748629998,BELOW_NORMAL,0,0,0,20.268554371574997,MODERATE
Lakshadweep,1990,SEP,1990-09-01,98.9,-0.6740509589519782,BELOW_NORMAL,0,0,0,16.851273973799454,LOW
Lakshadweep,1990,OCT,1990-10-01,160.4,-0.0624940480100704,BELOW_NORMAL,0,0,0,1.5623512002517599,LOW
Lakshadweep,1990,NOV,1990-11-01,155.4,0.4155581007100133,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1990,DEC,1990-12-01,5.0,-0.9233147192046554,BELOW_NORMAL,0,0,0,23.082867980116383,MODERATE
Lakshadweep,1991,JAN,1991-01-01,12.3,-0.4065882614905289,BELOW_NORMAL,0,0,0,10.164706537263223,LOW
Lakshadweep,1991,FEB,1991-02-01,0.0,-0.637357686577553,BELOW_NORMAL,0,0,0,15.933942164438825,LOW
Lakshadweep,1991,MAR,1991-03-01,18.7,0.1631613016399698,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1991,APR,1991-04-01,12.3,-0.6334167551346673,BELOW_NORMAL,0,0,0,15.835418878366683,LOW
Lakshadweep,1991,MAY,1991-05-01,68.0,-0.8744596009944081,BELOW_NORMAL,0,0,0,21.861490024860203,MODERATE
Lakshadweep,1991,JUN,1991-06-01,604.3,2.672632738785159,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1991,JUL,1991-07-01,241.1,-0.3406869529180565,BELOW_NORMAL,0,0,0,8.517173822951413,LOW
Lakshadweep,1991,AUG,1991-08-01,253.8,0.4557744271803886,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1991,SEP,1991-09-01,45.7,-1.2346814059532392,DRY,1,1,0,35.86703514883098,MODERATE
Lakshadweep,1991,OCT,1991-10-01,222.7,0.6995912604709531,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1991,NOV,1991-11-01,75.5,-0.6233076008971511,BELOW_NORMAL,0,0,0,15.582690022428777,LOW
Lakshadweep,1991,DEC,1991-12-01,28.6,-0.5398286309265684,BELOW_NORMAL,0,0,0,13.49571577316421,LOW
Lakshadweep,1992,JAN,1992-01-01,4.0,-0.6254118853016537,BELOW_NORMAL,0,0,0,15.635297132541343,LOW
Lakshadweep,1992,FEB,1992-02-01,0.1,-0.6332908756162026,BELOW_NORMAL,0,0,0,15.832271890405064,LOW
Lakshadweep,1992,MAR,1992-03-01,0.0,-0.662835522952972,BELOW_NORMAL,0,0,0,16.5708880738243,LOW
Lakshadweep,1992,APR,1992-04-01,3.3,-0.8109568700829447,BELOW_NORMAL,0,0,0,20.27392175207362,MODERATE
Lakshadweep,1992,MAY,1992-05-01,128.1,-0.321105778191367,BELOW_NORMAL,0,0,0,8.027644454784175,LOW
Lakshadweep,1992,JUN,1992-06-01,346.6,0.1683645507233641,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1992,JUL,1992-07-01,363.0,0.7076221589883801,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1992,AUG,1992-08-01,373.3,1.6173149793230204,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1992,SEP,1992-09-01,95.1,-0.7140959908806398,BELOW_NORMAL,0,0,0,17.852399772015996,LOW
Lakshadweep,1992,OCT,1992-10-01,120.4,-0.5517944065853665,BELOW_NORMAL,0,0,0,13.794860164634162,LOW
Lakshadweep,1992,NOV,1992-11-01,69.3,-0.7039204588441401,BELOW_NORMAL,0,0,0,17.598011471103504,LOW
Lakshadweep,1992,DEC,1992-12-01,31.7,-0.4894554583137689,BELOW_NORMAL,0,0,0,12.236386457844223,LOW
Lakshadweep,1993,JAN,1993-01-01,1.2,-0.6992319029728765,BELOW_NORMAL,0,0,0,17.48079757432191,LOW
Lakshadweep,1993,FEB,1993-02-01,0.5,-0.6170236317708009,BELOW_NORMAL,0,0,0,15.425590794270022,LOW
Lakshadweep,1993,MAR,1993-03-01,0.2,-0.6540013323156143,BELOW_NORMAL,0,0,0,16.350033307890357,LOW
Lakshadweep,1993,APR,1993-04-01,0.2,-0.8721095763429068,BELOW_NORMAL,0,0,0,21.80273940857267,MODERATE
Lakshadweep,1993,MAY,1993-05-01,56.5,-0.9803426120132928,BELOW_NORMAL,0,0,0,24.508565300332318,MODERATE
Lakshadweep,1993,JUN,1993-06-01,276.1,-0.5167379221456951,BELOW_NORMAL,0,0,0,12.91844805364238,LOW
Lakshadweep,1993,JUL,1993-07-01,346.7,0.5674462892256653,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1993,AUG,1993-08-01,154.4,-0.5103940320913904,BELOW_NORMAL,0,0,0,12.759850802284761,LOW
Lakshadweep,1993,SEP,1993-09-01,161.0,-0.0196308319072734,BELOW_NORMAL,0,0,0,0.490770797681835,LOW
Lakshadweep,1993,OCT,1993-10-01,131.6,-0.4147903061842837,BELOW_NORMAL,0,0,0,10.369757654607092,LOW
Lakshadweep,1993,NOV,1993-11-01,280.5,2.042117540898452,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1993,DEC,1993-12-01,40.8,-0.3415858225794219,BELOW_NORMAL,0,0,0,8.539645564485546,LOW
Lakshadweep,1994,JAN,1994-01-01,12.4,-0.4039518322879852,BELOW_NORMAL,0,0,0,10.09879580719963,LOW
Lakshadweep,1994,FEB,1994-02-01,66.6,2.0711384136818256,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1994,MAR,1994-03-01,34.8,0.8743136479472617,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1994,APR,1994-04-01,88.8,0.8756742219256889,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1994,MAY,1994-05-01,78.9,-0.7741009209852042,BELOW_NORMAL,0,0,0,19.352523024630106,LOW
Lakshadweep,1994,JUN,1994-06-01,361.1,0.3092721515262203,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1994,JUL,1994-07-01,240.2,-0.3484267248681451,BELOW_NORMAL,0,0,0,8.710668121703627,LOW
Lakshadweep,1994,AUG,1994-08-01,219.7,0.1243222696233696,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1994,SEP,1994-09-01,76.2,-0.9132673338942456,BELOW_NORMAL,0,0,0,22.83168334735614,MODERATE
Lakshadweep,1994,OCT,1994-10-01,213.5,0.5870521779986352,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1994,NOV,1994-11-01,153.7,0.3934545751439032,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1994,DEC,1994-12-01,1.2,-0.9850624791816354,BELOW_NORMAL,0,0,0,24.626561979540885,MODERATE
Lakshadweep,1995,JAN,1995-01-01,131.3,2.730762489536441,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1995,FEB,1995-02-01,18.5,0.1150023412722744,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1995,MAR,1995-03-01,0.3,-0.6495842369969355,BELOW_NORMAL,0,0,0,16.239605924923385,LOW
Lakshadweep,1995,APR,1995-04-01,315.4,5.345739782734535,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1995,MAY,1995-05-01,179.6,0.1530659668062472,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1995,JUN,1995-06-01,286.0,-0.4205320429768487,BELOW_NORMAL,0,0,0,10.513301074421218,LOW
Lakshadweep,1995,JUL,1995-07-01,486.7,1.7714108147949936,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1995,AUG,1995-08-01,384.8,1.7290950324580854,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1995,SEP,1995-09-01,71.8,-0.9596352656011168,BELOW_NORMAL,0,0,0,23.99088164002792,MODERATE
Lakshadweep,1995,OCT,1995-10-01,81.0,-1.0337552597820332,DRY,1,1,0,30.84388149455083,MODERATE
Lakshadweep,1995,NOV,1995-11-01,72.2,-0.6662144446431291,BELOW_NORMAL,0,0,0,16.655361116078225,LOW
Lakshadweep,1995,DEC,1995-12-01,3.3,-0.9509387170890938,BELOW_NORMAL,0,0,0,23.773467927227347,MODERATE
Lakshadweep,1996,JAN,1996-01-01,44.7,0.4476148001336208,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1996,FEB,1996-02-01,1.1,-0.5926227660026984,BELOW_NORMAL,0,0,0,14.815569150067459,LOW
Lakshadweep,1996,MAR,1996-03-01,1.6,-0.5921619978541107,BELOW_NORMAL,0,0,0,14.804049946352768,LOW
Lakshadweep,1996,APR,1996-04-01,17.4,-0.5328106899973103,BELOW_NORMAL,0,0,0,13.320267249932757,LOW
Lakshadweep,1996,MAY,1996-05-01,50.0,-1.0401895312848364,DRY,1,1,0,31.00473828212091,MODERATE
Lakshadweep,1996,JUN,1996-06-01,427.1,0.950644679318531,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1996,JUL,1996-07-01,335.3,0.4694091778578773,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1996,AUG,1996-08-01,197.3,-0.0934058338744958,BELOW_NORMAL,0,0,0,2.335145846862395,LOW
Lakshadweep,1996,SEP,1996-09-01,230.4,0.7117179091056496,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1996,OCT,1996-10-01,109.0,-0.691245008779326,BELOW_NORMAL,0,0,0,17.28112521948315,LOW
Lakshadweep,1996,NOV,1996-11-01,60.5,-0.8183387088334148,BELOW_NORMAL,0,0,0,20.45846772083537,MODERATE
Lakshadweep,1996,DEC,1996-12-01,131.6,1.1338606526599972,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1997,JAN,1997-01-01,2.2,-0.6728676109474397,BELOW_NORMAL,0,0,0,16.821690273685995,LOW
Lakshadweep,1997,FEB,1997-02-01,0.1,-0.6332908756162026,BELOW_NORMAL,0,0,0,15.832271890405064,LOW
Lakshadweep,1997,MAR,1997-03-01,4.9,-0.4463978523377091,BELOW_NORMAL,0,0,0,11.159946308442729,LOW
Lakshadweep,1997,APR,1997-04-01,33.8,-0.2092931472026719,BELOW_NORMAL,0,0,0,5.232328680066797,LOW
Lakshadweep,1997,MAY,1997-05-01,62.3,-0.9269407455863772,BELOW_NORMAL,0,0,0,23.17351863965943,MODERATE
Lakshadweep,1997,JUN,1997-06-01,307.0,-0.2164589659520225,BELOW_NORMAL,0,0,0,5.411474148800562,LOW
Lakshadweep,1997,JUL,1997-07-01,459.6,1.5383576816312168,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1997,AUG,1997-08-01,216.8,0.0961342562240926,NORMAL_OR_WET,0,0,0,0.0,LOW
Lakshadweep,1997,SEP,1997-09-01,144.0,-0.1987796589565485,BELOW_NORMAL,0,0,0,4.969491473913712,LOW
